LogS,split
1.0040264812565431,training/common sample
-0.6791681675715988,training/common sample
0.3470741373577427,training/common sample
-1.1658660472740738,training/common sample
-3.635417468586087,training/common sample
-0.2992445655014562,training/common sample
-3.0617415718364582,training/common sample
-0.0958948944757523,training/common sample
-0.1542279454499034,training/common sample
0.4536039298600492,training/common sample
-1.7705387353189384,training/common sample
-4.198231198897275,training/common sample
-1.014570766607828,training/common sample
-0.014189631812771,training/common sample
0.2544418340593012,training/common sample
-1.9748501535297205,training/common sample
-0.6306062151313186,training/common sample
-2.9459149246783074,training/common sample
-0.7697454964086328,training/common sample
-1.240198409730333,training/common sample
0.6408134140350823,training/common sample
-0.5187691778378055,training/common sample
-1.585845997531533,training/common sample
-0.3381360192534807,training/common sample
-5.148621727739006,training/common sample
-2.5503202235565294,training/common sample
-1.854792089292146,training/common sample
-1.7549279528178,training/common sample
0.5371300687552552,training/common sample
-1.8707434569216583,training/common sample
-2.3719525249741302,training/common sample
0.515303313702174,training/common sample
-0.1918944254454481,training/common sample
-0.8236841561788081,training/common sample
-0.8833123674936414,training/common sample
-0.4398260627277588,training/common sample
-1.1699675820698183,training/common sample
-1.734406909260101,training/common sample
-3.0634074079974116,training/common sample
-0.6386525379366534,training/common sample
-1.618010469440932,training/common sample
-0.2023839160593889,training/common sample
0.5609006264885346,training/common sample
-3.4853668139596423,training/common sample
-0.6179937834842519,training/common sample
0.0875404196434326,training/common sample
0.4214869065796272,training/common sample
-2.060465702818759,training/common sample
-2.542832183507985,training/common sample
-0.908845146286509,training/common sample
-0.77856838034601,training/common sample
-0.646693765900949,training/common sample
-0.0913580127051155,training/common sample
-2.5217935162262353,training/common sample
-1.996439358792384,training/common sample
-0.7949702646060748,training/common sample
-2.619116999855973,training/common sample
-0.3053650801739645,training/common sample
-0.9807287497087008,training/common sample
-0.3391563750033731,training/common sample
-1.1795466783920303,training/common sample
-2.171746471714293,training/common sample
0.1654103409222394,training/common sample
-2.125349138259395,training/common sample
0.3686612034277642,training/common sample
-1.2568322143725077,training/common sample
-1.9731407010328483,training/common sample
-1.2248667127959685,training/common sample
-0.4833672118571424,training/common sample
1.3440959397039136,training/common sample
-1.595989058689422,training/common sample
-1.3995324287643105,training/common sample
0.158582034558816,training/common sample
-1.012072143192528,training/common sample
-1.5205145386515715,training/common sample
0.3973909071200937,training/common sample
0.2374042437422287,training/common sample
0.6520501828470938,training/common sample
-3.573598094615435,training/common sample
-4.222601082961927,training/common sample
-2.392913096653138,training/common sample
0.1095267327965455,training/common sample
-1.1547009628947695,training/common sample
-0.5634048652386572,training/common sample
0.1513400247323477,training/common sample
-0.5488573574110437,training/common sample
-1.2891915395498386,training/common sample
0.7475573871742638,training/common sample
-2.2300027419316546,training/common sample
-0.3317804433668073,training/common sample
-2.9634097058470736,training/common sample
1.333760728460327,training/common sample
-2.322496992537556,training/common sample
-0.8382698340087762,training/common sample
0.7974381429623678,training/common sample
0.4764018764922853,training/common sample
-1.1889820015602446,training/common sample
-1.4789914353442404,training/common sample
-0.7925413648214976,training/common sample
0.5041669021642278,training/common sample
-3.3776218715064763,training/common sample
0.4887202177029907,training/common sample
0.0738461884196377,training/common sample
-0.755978296164342,training/common sample
-1.0733482524376794,training/common sample
-2.205201545896647,training/common sample
1.1351809620207831,training/common sample
-0.0212728136702962,training/common sample
-0.7184035555827084,training/common sample
-0.5288683592428324,training/common sample
-0.2204067471506323,training/common sample
0.2739607870080044,training/common sample
-1.6238264637551845,training/common sample
-0.9541610278231996,training/common sample
-0.3873212294444451,training/common sample
-0.4260336331802505,training/common sample
-1.1276280069154945,training/common sample
-1.8074444992550112,training/common sample
-1.170619702367555,training/common sample
-2.3801969351883208,training/common sample
-1.708887158660116,training/common sample
-0.901164272841944,training/common sample
-0.7141567260852616,training/common sample
0.9992690608577148,training/common sample
-2.7785750135760185,training/common sample
1.2339856008610193,training/common sample
0.0554109233365691,training/common sample
-2.1405516834597593,training/common sample
0.0459761234592037,training/common sample
0.6259693370720737,training/common sample
0.562990386972886,training/common sample
-0.0396896067998083,training/common sample
-1.9470881193027676,training/common sample
-0.7379837441346715,training/common sample
-1.556263839999859,training/common sample
-1.964573979446026,training/common sample
-0.2960059618679727,training/common sample
-4.920176804770631,training/common sample
-1.1219432362137052,training/common sample
-0.6173724398389421,training/common sample
-2.356319322479465,training/common sample
-0.6199350424007563,training/common sample
-0.2464242782250758,training/common sample
0.4172107670325822,training/common sample
-0.0153142506987157,training/common sample
-0.2643552879665587,training/common sample
0.0703919098402176,training/common sample
0.2712334928732489,training/common sample
-0.3692683102886461,training/common sample
-0.0613827550108535,training/common sample
0.396248100908644,training/common sample
-0.5035360394608024,training/common sample
-4.181758454473067,training/common sample
-3.2366834826397106,training/common sample
-2.2904070353023473,training/common sample
-1.2938428213924449,training/common sample
1.3604968021687271,training/common sample
-3.214654489447029,training/common sample
-2.140763640531221,training/common sample
-0.5688290826775515,training/common sample
-1.4696284847471537,training/common sample
-1.838725553811774,training/common sample
